,0
24923,21
24924,21
24925,21
24926,22
24927,21
24928,21
24929,21
24930,21
24931,24
24932,21
24933,22
24934,21
24935,24
24936,21
24937,21
24938,21
24939,27
24940,11
24941,27
24942,24
24943,24
24944,11
24945,6
24946,11
24947,13
24948,24
24949,24
24950,20
24951,20
24952,21
24953,7
24954,7
24955,11
24956,11
24957,14
24958,25
24959,24
24960,28
24961,24
24962,24
24963,24
24964,21
24965,24
24966,15
24967,22
24968,7
24969,24
24970,21
24971,24
24972,21
24973,22
24974,21
24975,21
24976,21
24977,21
24978,21
24979,21
24980,21
24981,21
24982,22
24983,21
24984,21
24985,21
24986,11
24987,24
24988,24
24989,21
24990,21
24991,21
24992,21
24993,24
24994,21
24995,24
24996,24
24997,20
24998,20
24999,27
25000,24
25001,27
25002,13
25003,1
25004,24
25005,22
25006,22
25007,24
25008,24
25009,24
25010,7
25011,20
25012,20
25013,2
25014,11
25015,24
25016,24
25017,24
25018,27
25019,24
25020,13
25021,21
25022,24
25023,21
25024,4
25025,24
25026,4
25027,6
25028,11
25029,27
25030,21
25031,1
25032,5
25033,21
25034,24
25035,21
25036,24
25037,24
25038,21
25039,24
25040,24
25041,21
25042,21
25043,21
25044,21
25045,22
25046,21
25047,21
25048,21
25049,21
25050,8
25051,8
25052,22
25053,22
25054,22
25055,15
25056,24
25057,21
25058,24
25059,21
25060,21
25061,24
25062,27
25063,20
25064,2
25065,2
25066,20
25067,24
25068,24
25069,24
25070,24
25071,24
25072,21
25073,24
25074,24
25075,22
25076,15
25077,21
25078,21
25079,21
25080,21
25081,21
25082,24
25083,24
25084,6
25085,11
25086,13
25087,13
25088,21
25089,10
25090,24
25091,22
25092,21
25093,21
25094,24
25095,24
25096,21
25097,21
25098,21
25099,21
25100,21
25101,22
25102,24
25103,21
25104,21
25105,21
25106,22
25107,21
25108,21
25109,21
25110,21
25111,21
25112,24
25113,21
25114,27
25115,22
25116,21
25117,21
25118,21
25119,2
25120,2
25121,20
25122,20
25123,11
25124,13
25125,21
25126,24
25127,5
25128,6
25129,24
25130,24
25131,11
25132,12
25133,21
25134,11
25135,27
25136,5
25137,21
25138,21
25139,24
25140,24
25141,22
25142,21
25143,21
25144,24
25145,24
25146,24
25147,22
25148,24
25149,21
25150,21
25151,21
25152,21
25153,21
25154,21
25155,21
25156,24
25157,21
25158,22
25159,15
25160,24
25161,22
25162,22
25163,8
25164,8
25165,21
25166,21
25167,21
25168,21
25169,21
25170,8
25171,24
25172,15
25173,4
25174,7
25175,28
25176,11
25177,4
25178,16
25179,18
25180,4
25181,24
25182,24
25183,25
25184,8
25185,24
25186,24
25187,11
25188,24
25189,11
25190,24
25191,11
25192,25
25193,14
25194,24
25195,4
25196,11
25197,16
25198,24
25199,21
25200,4
25201,21
25202,24
25203,24
25204,24
25205,20
25206,2
25207,2
25208,24
25209,21
25210,20
25211,20
25212,20
25213,24
25214,21
25215,21
25216,21
25217,27
25218,11
25219,24
25220,24
25221,11
25222,6
25223,11
25224,13
25225,13
25226,24
25227,24
25228,21
25229,22
25230,21
25231,24
25232,21
25233,21
25234,21
25235,21
25236,21
25237,22
25238,21
25239,21
25240,21
25241,24
25242,22
25243,21
25244,21
25245,21
25246,21
25247,22
25248,22
25249,24
25250,15
25251,22
25252,15
25253,21
25254,25
25255,1
25256,21
25257,7
25258,4
25259,24
25260,24
25261,21
25262,24
25263,27
25264,11
25265,21
25266,21
25267,24
25268,24
25269,13
25270,24
25271,24
25272,27
25273,22
25274,22
25275,24
25276,22
25277,15
25278,21
25279,21
25280,21
25281,21
25282,21
25283,22
25284,21
25285,21
25286,21
25287,24
25288,22
25289,21
25290,21
25291,22
25292,21
25293,24
25294,21
25295,21
25296,21
25297,21
25298,24
25299,24
25300,1
25301,2
25302,20
25303,20
25304,20
25305,2
25306,24
25307,21
25308,21
25309,21
25310,24
25311,21
25312,6
25313,21
25314,24
25315,24
25316,11
25317,24
25318,7
25319,21
25320,24
25321,7
25322,24
25323,24
25324,11
25325,21
25326,22
25327,21
25328,21
25329,22
25330,11
25331,15
25332,22
25333,15
25334,24
25335,24
25336,24
25337,2
25338,20
25339,20
25340,20
25341,24
25342,6
25343,5
25344,27
25345,22
25346,21
25347,21
25348,21
25349,21
25350,21
25351,21
25352,22
25353,21
25354,21
25355,21
25356,24
25357,24
25358,21
25359,24
25360,21
25361,21
25362,21
25363,21
25364,24
25365,21
25366,21
25367,16
25368,11
25369,27
25370,25
25371,25
25372,24
25373,1
25374,4
25375,21
25376,24
25377,21
25378,12
25379,21
25380,24
25381,24
25382,24
25383,24
25384,24
25385,5
25386,5
25387,24
25388,24
25389,21
25390,21
25391,21
25392,21
25393,11
25394,27
25395,4
25396,24
25397,22
25398,24
25399,8
25400,15
25401,24
25402,24
25403,27
25404,21
25405,24
25406,21
25407,24
25408,2
25409,20
25410,20
25411,21
25412,21
25413,22
25414,22
25415,22
25416,21
25417,21
25418,24
25419,22
25420,21
25421,21
25422,24
25423,21
25424,24
25425,21
25426,21
25427,21
25428,24
25429,21
25430,21
25431,22
25432,7
25433,24
25434,21
25435,21
25436,11
25437,13
25438,24
25439,11
25440,21
25441,24
25442,8
25443,24
25444,15
25445,22
25446,15
25447,12
25448,21
25449,21
25450,24
25451,7
25452,24
25453,20
25454,20
25455,2
25456,2
25457,21
25458,24
25459,24
25460,24
25461,24
25462,21
25463,24
25464,22
25465,21
25466,21
25467,22
25468,21
25469,21
25470,21
25471,21
25472,21
25473,22
25474,24
25475,21
25476,21
25477,22
25478,8
25479,21
25480,21
25481,21
25482,22
25483,24
25484,5
25485,24
25486,24
25487,21
25488,24
25489,24
25490,24
25491,20
25492,20
25493,20
25494,21
25495,6
25496,21
25497,13
25498,13
25499,21
25500,21
25501,21
25502,20
25503,2
25504,27
25505,27
25506,11
25507,24
25508,21
25509,22
25510,21
25511,24
25512,21
25513,21
25514,21
25515,21
25516,21
25517,21
25518,21
25519,21
25520,24
25521,22
25522,21
25523,21
25524,21
25525,21
25526,22
25527,22
25528,24
25529,15
25530,22
25531,15
25532,7
25533,4
25534,24
25535,24
25536,24
25537,24
25538,21
25539,24
25540,1
25541,24
25542,21
25543,21
25544,11
25545,11
25546,21
25547,24
25548,25
25549,21
25550,24
25551,6
25552,21
25553,21
25554,21
25555,27
25556,24
25557,24
25558,5
25559,24
25560,25
25561,10
25562,20
25563,20
25564,20
25565,2
25566,2
25567,13
25568,13
25569,7
25570,24
25571,22
25572,21
25573,24
25574,21
25575,22
25576,21
25577,21
25578,21
25579,24
25580,21
25581,21
25582,21
25583,21
25584,21
25585,21
25586,22
25587,21
25588,15
25589,22
25590,15
25591,24
25592,22
25593,22
25594,24
25595,3
25596,2
25597,21
25598,24
25599,12
25600,21
25601,11
25602,4
25603,27
25604,21
25605,24
25606,11
25607,13
25608,8
25609,8
25610,22
25611,22
25612,21
25613,24
25614,24
25615,21
25616,22
25617,24
25618,21
25619,21
25620,21
25621,21
25622,22
25623,21
25624,21
25625,21
25626,24
25627,22
25628,21
25629,21
25630,21
25631,21
25632,21
25633,21
25634,21
25635,1
25636,24
25637,24
25638,24
25639,21
25640,27
25641,24
25642,7
25643,24
25644,24
25645,21
25646,21
25647,24
25648,12
25649,6
25650,2
25651,2
25652,20
25653,20
25654,20
25655,21
25656,24
25657,4
25658,24
25659,22
25660,15
25661,13
25662,21
25663,21
25664,4
25665,27
25666,21
25667,24
25668,11
25669,24
25670,21
25671,21
25672,24
25673,7
25674,24
25675,21
25676,27
25677,24
25678,1
25679,21
25680,24
25681,24
25682,24
25683,21
25684,24
25685,2
25686,2
25687,20
25688,20
25689,20
25690,20
25691,21
25692,21
25693,21
25694,21
25695,22
25696,24
25697,21
25698,21
25699,21
25700,22
25701,21
25702,21
25703,21
25704,21
25705,24
25706,22
25707,21
25708,24
25709,24
25710,21
25711,22
25712,22
25713,8
25714,8
25715,13
25716,24
25717,22
25718,15
25719,21
25720,21
25721,16
25722,4
25723,7
25724,20
25725,20
25726,2
25727,2
25728,11
25729,11
25730,11
25731,27
25732,21
25733,27
25734,24
25735,24
25736,6
25737,3
25738,3
25739,24
25740,21
25741,1
25742,21
25743,24
25744,16
25745,13
25746,13
25747,5
25748,21
25749,24
25750,21
25751,22
25752,24
25753,21
25754,24
25755,21
25756,21
25757,21
25758,21
25759,15
25760,21
25761,22
25762,21
25763,21
25764,21
25765,21
25766,8
25767,22
25768,15
25769,24
25770,19
25771,21
25772,24
25773,11
25774,27
25775,24
25776,21
25777,24
25778,21
25779,24
25780,21
25781,25
25782,1
25783,24
25784,21
25785,21
25786,21
25787,12
25788,27
25789,13
25790,6
25791,24
25792,20
25793,5
25794,11
25795,24
25796,24
25797,24
25798,24
25799,24
25800,21
25801,21
25802,22
25803,21
25804,21
25805,21
25806,21
25807,21
25808,22
25809,21
25810,21
25811,21
25812,24
25813,22
25814,21
25815,21
25816,21
25817,21
25818,21
25819,22
25820,22
25821,24
25822,15
25823,22
25824,15
25825,4
25826,7
25827,21
25828,12
25829,10
25830,11
25831,2
25832,2
25833,20
25834,20
25835,24
25836,21
25837,4
25838,21
25839,21
25840,11
25841,24
25842,15
25843,22
25844,15
25845,24
25846,11
25847,13
25848,5
25849,1
25850,6
25851,27
25852,11
25853,21
25854,20
25855,20
25856,2
25857,27
25858,21
25859,24
25860,24
25861,24
25862,25
25863,22
25864,8
25865,8
25866,21
25867,21
25868,21
25869,21
25870,21
25871,22
25872,24
25873,21
25874,21
25875,21
25876,21
25877,21
25878,21
25879,21
25880,24
25881,21
25882,24
25883,22
25884,21
25885,21
25886,24
25887,24
25888,21
25889,24
25890,24
25891,24
25892,21
25893,13
25894,21
25895,4
25896,16
25897,21
25898,21
25899,4
25900,7
25901,24
25902,15
25903,22
25904,15
25905,24
25906,22
25907,22
25908,8
25909,8
25910,4
25911,4
25912,11
25913,6
25914,5
25915,6
25916,24
25917,24
25918,24
25919,24
25920,27
25921,12
25922,21
25923,24
25924,21
25925,28
25926,11
25927,27
25928,24
25929,24
25930,21
25931,1
25932,24
25933,21
25934,21
25935,24
25936,21
25937,13
25938,13
25939,5
25940,2
25941,2
25942,20
25943,20
25944,20
25945,24
25946,24
25947,24
25948,24
25949,21
25950,22
25951,24
25952,21
25953,24
25954,21
25955,21
25956,21
25957,21
25958,22
25959,21
25960,21
25961,21
25962,24
25963,22
25964,21
25965,21
25966,21
25967,21
25968,21
25969,16
25970,4
25971,4
25972,24
25973,22
25974,24
25975,24
25976,21
25977,24
25978,1
25979,21
25980,21
25981,24
25982,27
25983,21
25984,21
25985,27
25986,8
25987,20
25988,20
25989,2
25990,24
25991,24
25992,21
25993,24
25994,22
25995,21
25996,21
25997,21
25998,22
25999,21
26000,21
26001,21
26002,24
26003,22
26004,21
26005,21
26006,21
26007,24
26008,21
26009,8
26010,22
26011,22
26012,24
26013,24
26014,24
26015,13
26016,11
26017,24
26018,21
26019,24
26020,24
26021,27
26022,24
26023,21
26024,24
26025,11
26026,13
26027,2
26028,2
26029,20
26030,7
26031,4
26032,21
26033,21
26034,21
26035,24
26036,19
26037,8
26038,24
26039,15
26040,22
26041,24
26042,22
26043,22
26044,8
26045,21
26046,21
26047,21
26048,21
26049,21
26050,22
26051,24
26052,21
26053,21
26054,21
26055,22
26056,21
26057,21
26058,21
26059,24
26060,21
26061,24
26062,22
26063,21
26064,24
26065,28
26066,24
26067,24
26068,5
26069,21
26070,24
26071,21
26072,24
26073,27
26074,11
26075,6
26076,24
26077,24
26078,24
26079,27
26080,12
26081,21
26082,11
26083,23
26084,16
26085,24
26086,28
26087,4
26088,21
26089,21
26090,21
26091,24
26092,15
26093,22
26094,15
26095,22
26096,22
26097,8
26098,8
26099,21
26100,21
26101,21
26102,21
26103,21
26104,22
26105,24
26106,21
26107,21
26108,22
26109,21
26110,21
26111,21
26112,21
26113,24
26114,21
26115,24
26116,4
26117,20
26118,2
26119,2
26120,6
26121,28
26122,4
26123,24
26124,21
26125,21
26126,21
26127,24
26128,5
26129,4
26130,21
26131,24
26132,11
26133,27
26134,1
26135,21
26136,12
26137,27
26138,24
26139,24
26140,18
26141,18
26142,13
26143,13
26144,11
26145,10
26146,24
26147,24
26148,24
26149,21
26150,21
26151,22
26152,24
26153,4
26154,24
26155,22
26156,22
26157,21
26158,21
26159,21
26160,24
26161,15
26162,22
26163,20
26164,20
26165,20
26166,2
26167,2
26168,7
26169,4
26170,11
26171,27
26172,1
26173,5
26174,24
26175,24
26176,24
26177,6
26178,12
26179,14
26180,24
26181,24
26182,21
26183,21
26184,11
26185,4
26186,5
26187,24
26188,11
26189,21
26190,24
26191,24
26192,27
26193,21
26194,24
26195,24
26196,21
26197,21
26198,22
26199,24
26200,21
26201,24
26202,21
26203,21
26204,21
26205,21
26206,21
26207,22
26208,21
26209,21
26210,21
26211,24
26212,22
26213,21
26214,21
26215,21
26216,21
26217,12
26218,24
26219,15
26220,14
26221,24
26222,24
26223,21
26224,21
26225,11
26226,12
26227,6
26228,24
26229,24
26230,24
26231,1
26232,27
26233,11
26234,4
26235,7
26236,2
26237,2
26238,20
26239,20
26240,20
26241,22
26242,15
26243,24
26244,21
26245,21
26246,21
26247,22
26248,22
26249,15
26250,24
26251,21
26252,21
26253,21
26254,21
26255,21
26256,22
26257,24
26258,21
26259,21
26260,21
26261,22
26262,21
26263,21
26264,21
26265,21
26266,21
26267,24
26268,21
26269,22
26270,21
26271,24
26272,24
26273,21
26274,27
26275,24
26276,24
26277,11
26278,24
26279,5
26280,4
26281,24
26282,24
26283,24
26284,3
26285,2
26286,3
26287,3
26288,3
26289,27
26290,22
26291,15
26292,4
26293,24
26294,24
26295,5
26296,24
26297,21
26298,24
26299,21
26300,21
26301,21
26302,22
26303,21
26304,21
26305,21
26306,24
26307,21
26308,21
26309,21
26310,21
26311,21
26312,21
26313,21
26314,24
26315,16
26316,8
26317,8
26318,21
26319,13
26320,24
26321,24
26322,21
26323,21
26324,21
26325,24
26326,11
26327,2
26328,2
26329,20
26330,20
26331,21
26332,21
26333,11
26334,24
26335,21
26336,13
26337,13
26338,24
26339,21
26340,21
26341,22
26342,24
26343,21
26344,24
26345,21
26346,21
26347,21
26348,21
26349,22
26350,21
26351,21
26352,21
26353,24
26354,22
26355,21
26356,21
26357,21
26358,21
26359,8
26360,8
26361,22
26362,22
26363,24
26364,7
26365,4
26366,21
26367,24
26368,24
26369,21
26370,8
26371,15
26372,15
26373,21
26374,27
26375,4
26376,10
26377,1
26378,5
26379,5
26380,21
26381,21
26382,24
26383,27
26384,21
26385,11
26386,13
26387,13
26388,20
26389,2
26390,21
26391,25
26392,24
26393,21
26394,21
26395,24
26396,21
26397,21
26398,21
26399,21
26400,21
26401,22
26402,21
26403,21
26404,21
26405,24
26406,22
26407,21
26408,21
26409,21
26410,21
26411,22
26412,1
26413,4
26414,24
26415,21
26416,24
26417,15
26418,22
26419,24
26420,24
26421,24
26422,27
26423,24
26424,24
26425,15
26426,6
26427,24
26428,21
26429,21
26430,24
26431,7
26432,20
26433,20
26434,21
26435,21
26436,21
26437,21
26438,24
26439,15
26440,15
26441,24
26442,7
26443,5
26444,4
26445,11
26446,20
26447,20
26448,2
26449,21
26450,1
26451,5
26452,6
26453,21
26454,21
26455,8
26456,24
26457,27
26458,12
26459,4
26460,24
26461,21
26462,24
26463,24
26464,24
26465,6
26466,11
26467,24
26468,21
26469,24
26470,21
26471,24
26472,13
26473,24
26474,24
26475,21
26476,22
26477,24
26478,21
26479,24
26480,21
26481,21
26482,21
26483,21
26484,22
26485,21
26486,21
26487,24
26488,22
26489,21
26490,21
26491,21
26492,21
26493,21
26494,8
26495,22
26496,22
26497,27
26498,24
26499,7
26500,4
26501,20
26502,20
26503,21
26504,21
26505,11
26506,6
26507,11
26508,24
26509,24
26510,10
26511,21
26512,13
26513,11
26514,27
26515,24
26516,21
26517,22
26518,21
26519,24
26520,21
26521,21
26522,21
26523,21
26524,21
26525,22
26526,21
26527,21
26528,21
26529,24
26530,22
26531,21
26532,21
26533,21
26534,21
26535,22
26536,22
26537,24
26538,22
26539,15
26540,4
26541,1
26542,27
26543,21
26544,24
26545,24
26546,2
26547,20
26548,24
26549,24
26550,24
26551,24
26552,21
26553,12
26554,21
26555,4
26556,0
26557,0
26558,13
26559,24
26560,4
26561,24
26562,24
26563,4
26564,24
26565,15
26566,22
26567,24
26568,22
26569,22
26570,21
26571,21
26572,21
26573,21
26574,21
26575,22
26576,24
26577,21
26578,21
26579,21
26580,22
26581,21
26582,21
26583,21
26584,21
26585,21
26586,24
26587,21
26588,24
26589,22
26590,21
26591,21
26592,24
26593,11
26594,21
26595,21
26596,24
26597,13
26598,13
26599,1
26600,4
26601,7
26602,23
26603,21
26604,24
26605,24
26606,27
26607,12
26608,27
26609,24
26610,24
26611,5
26612,24
26613,24
26614,21
26615,12
26616,11
26617,21
26618,21
26619,21
26620,11
26621,24
26622,6
26623,2
26624,2
26625,20
26626,20
26627,20
26628,24
26629,21
26630,20
26631,20
26632,20
26633,2
26634,2
26635,24
26636,24
26637,21
26638,21
26639,21
26640,21
26641,21
26642,22
26643,24
26644,21
26645,21
26646,21
26647,22
26648,21
26649,21
26650,21
26651,21
26652,21
26653,24
26654,21
26655,22
26656,21
26657,21
26658,24
26659,24
26660,27
26661,24
26662,24
26663,27
26664,6
26665,24
26666,24
26667,24
26668,21
26669,24
26670,21
26671,1
26672,21
26673,21
26674,21
26675,7
26676,4
26677,22
26678,22
26679,24
26680,11
26681,24
26682,22
26683,15
26684,21
26685,24
26686,28
26687,26
26688,23
26689,16
26690,20
26691,21
26692,21
26693,21
26694,24
26695,24
26696,21
26697,21
26698,21
26699,21
26700,21
26701,24
26702,27
26703,24
26704,24
26705,21
26706,24
26707,27
26708,24
26709,22
26710,15
26711,8
26712,24
26713,7
26714,24
26715,21
26716,21
26717,22
26718,24
26719,21
26720,24
26721,21
26722,21
26723,21
26724,21
26725,22
26726,21
26727,21
26728,24
26729,22
26730,21
26731,21
26732,21
26733,21
26734,22
26735,22
26736,21
26737,24
26738,24
26739,21
26740,21
26741,21
26742,24
26743,11
26744,21
26745,5
26746,1
26747,24
26748,2
26749,20
26750,20
26751,24
26752,11
26753,20
26754,20
26755,24
26756,21
26757,24
26758,21
26759,21
26760,21
26761,24
26762,21
26763,21
26764,21
26765,21
26766,21
26767,21
26768,0
26769,21
26770,10
26771,24
26772,25
26773,21
26774,21
26775,21
26776,24
26777,27
26778,24
26779,24
26780,21
26781,21
26782,22
26783,21
26784,24
26785,21
26786,21
26787,21
26788,21
26789,21
26790,22
26791,21
26792,21
26793,22
26794,21
26795,21
26796,21
26797,21
26798,8
26799,22
26800,22
26801,24
26802,22
26803,15
26804,8
26805,24
26806,21
26807,12
26808,21
26809,5
26810,24
26811,24
26812,27
26813,1
26814,24
26815,11
26816,24
26817,7
26818,20
26819,20
26820,2
26821,24
26822,24
26823,16
26824,21
26825,24
26826,21
26827,2
26828,20
26829,20
26830,21
26831,24
26832,11
26833,24
26834,21
26835,24
26836,24
26837,16
26838,7
26839,24
26840,24
26841,24
26842,22
26843,15
26844,8
26845,24
26846,24
26847,24
26848,21
26849,21
26850,22
26851,21
26852,24
26853,21
26854,21
26855,21
26856,21
26857,21
26858,22
26859,21
26860,21
26861,24
26862,22
26863,21
26864,21
26865,21
26866,21
26867,8
26868,22
26869,22
26870,12
26871,27
26872,1
26873,21
26874,24
26875,24
26876,27
26877,21
26878,21
26879,21
26880,21
26881,21
26882,6
26883,11
26884,20
26885,20
26886,24
26887,15
26888,4
26889,21
26890,21
26891,24
26892,15
26893,22
26894,27
26895,27
26896,11
26897,1
26898,21
26899,24
26900,13
26901,22
26902,22
26903,8
26904,8
26905,21
26906,21
26907,21
26908,21
26909,22
26910,24
26911,21
26912,21
26913,21
26914,22
26915,21
26916,21
26917,21
26918,21
26919,24
26920,21
26921,24
26922,22
26923,21
26924,21
26925,24
26926,24
26927,21
26928,21
26929,24
26930,21
26931,11
26932,24
26933,24
26934,8
26935,24
26936,15
26937,22
26938,24
26939,22
26940,22
26941,8
26942,21
26943,21
26944,21
26945,21
26946,21
26947,22
26948,24
26949,21
26950,21
26951,21
26952,22
26953,21
26954,21
26955,21
26956,24
26957,21
26958,24
26959,22
26960,21
26961,21
26962,24
26963,24
26964,24
26965,5
26966,20
26967,20
26968,2
26969,2
26970,21
26971,24
26972,11
26973,21
26974,4
26975,6
26976,24
26977,24
26978,24
26979,21
26980,1
26981,24
26982,21
26983,5
26984,11
26985,13
26986,11
26987,21
26988,21
26989,21
26990,24
26991,23
26992,23
26993,23
26994,23
26995,23
26996,23
26997,21
26998,11
26999,20
27000,20
27001,24
27002,21
27003,21
27004,24
27005,21
27006,21
27007,21
27008,24
27009,21
27010,21
27011,21
27012,21
27013,21
27014,21
27015,0
27016,21
27017,24
27018,21
27019,11
27020,20
27021,20
27022,24
27023,21
27024,21
27025,24
27026,21
27027,21
27028,21
27029,24
27030,21
27031,21
27032,21
27033,21
27034,21
27035,21
27036,21
27037,24
27038,10
27039,21
27040,11
27041,20
27042,20
27043,24
27044,21
27045,21
27046,24
27047,21
27048,21
27049,21
27050,24
27051,21
27052,21
27053,21
27054,21
27055,21
27056,0
27057,21
27058,24
27059,10
27060,21
27061,11
27062,20
27063,20
27064,24
27065,21
27066,24
27067,21
27068,21
27069,21
27070,24
27071,21
27072,21
27073,21
27074,21
27075,21
27076,21
27077,0
27078,21
27079,10
27080,24
27081,24
27082,21
27083,21
27084,20
27085,20
27086,20
27087,20
27088,27
27089,24
27090,24
27091,21
27092,21
27093,21
27094,21
27095,21
27096,21
27097,21
27098,21
27099,21
27100,21
27101,21
27102,21
27103,21
27104,24
27105,21
27106,21
27107,8
27108,24
27109,0
27110,16
27111,28
27112,21
27113,24
27114,21
27115,24
27116,21
27117,21
27118,21
27119,21
27120,22
27121,24
27122,21
27123,21
27124,21
27125,21
27126,21
27127,21
27128,21
27129,24
27130,22
27131,21
27132,21
27133,24
27134,4
27135,15
27136,22
27137,15
27138,24
27139,22
27140,22
27141,24
27142,6
27143,20
27144,24
27145,21
27146,1
27147,21
27148,21
27149,21
27150,7
27151,2
27152,2
27153,20
27154,20
27155,24
27156,21
27157,11
27158,12
27159,11
27160,24
27161,24
27162,27
27163,24
27164,24
27165,24
27166,24
27167,21
27168,21
27169,24
27170,15
27171,22
27172,24
27173,22
27174,22
27175,24
27176,24
27177,24
27178,27
27179,24
27180,24
27181,11
27182,12
27183,21
27184,21
27185,13
27186,27
27187,1
27188,24
27189,13
27190,20
27191,21
27192,6
27193,2
27194,2
27195,20
27196,20
27197,24
27198,21
